15201,0.00,1001.21,31.17,-1.70,-1.84,8.33,2.66,-2.25,-1.27,8.41
15252,0.00,1001.20,31.17,2.53,-2.25,8.04,1.96,0.56,-0.94,8.41
15290,0.00,1001.20,31.17,1.28,-1.32,8.85,1.10,-0.17,-0.40,8.41
15336,0.00,1001.21,31.17,3.36,-1.27,8.60,0.31,-0.57,-0.35,8.41
15375,0.00,1001.21,31.17,0.70,-2.87,9.09,0.28,0.44,-0.45,8.41
15413,0.00,1001.21,31.17,1.43,-1.65,8.65,0.29,-0.44,-0.81,8.41
15464,0.00,1001.21,31.17,0.52,-2.21,8.51,0.54,-0.52,-1.05,8.41
15502,0.00,1001.21,31.17,0.51,-1.99,7.70,0.59,-1.00,-1.14,8.41
15540,0.00,1001.21,31.16,1.35,-0.34,7.83,0.56,0.34,-1.20,8.41
15578,0.00,1001.21,31.16,-0.78,-1.11,8.59,0.41,-0.75,-0.78,8.41
15616,0.00,1001.21,31.15,0.60,-0.49,8.08,0.24,-1.04,-0.49,8.41
15667,0.00,1001.21,31.15,1.04,-0.01,8.68,0.12,0.70,-0.02,8.41
15705,0.00,1001.21,31.14,0.84,-0.20,9.20,-0.03,-0.47,0.34,8.41
15743,0.00,1001.21,31.13,2.03,-0.30,8.63,0.06,-0.07,0.33,8.41
15781,0.00,1001.22,31.12,1.11,-0.15,8.81,0.16,0.33,0.40,8.41
15819,0.00,1001.23,31.12,0.90,-0.31,8.75,0.18,-0.16,0.38,8.41
15880,0.00,1001.22,31.11,1.11,0.13,9.26,0.14,0.56,0.08,8.41
15918,0.00,1001.22,31.10,0.38,0.33,9.16,-0.20,-0.14,0.12,8.42
15956,0.00,1001.22,31.09,1.53,0.49,9.09,-0.28,0.13,0.05,8.42
15994,0.00,1001.23,31.08,0.44,-0.22,8.85,-0.06,0.31,0.20,8.42
16032,0.00,1001.23,31.08,0.29,-0.44,7.78,0.27,-0.15,0.30,8.42
16083,0.00,1001.24,31.07,0.09,-0.46,7.48,0.48,-0.06,0.17,8.42
16121,0.00,1001.23,31.07,0.09,-0.21,7.14,0.30,-0.36,0.04,8.42
16159,0.00,1001.23,31.06,0.19,-0.15,8.13,0.26,0.76,0.03,8.41
16197,0.00,1001.23,31.06,-0.12,-0.81,8.65,0.19,-0.42,0.31,8.41
16235,0.00,1001.23,31.06,0.68,-0.23,8.06,0.16,-1.12,0.29,8.41
16286,0.00,1001.24,31.06,0.00,-0.55,9.16,0.19,0.36,0.27,8.41
16324,0.00,1001.23,31.05,-0.13,0.47,8.64,-0.00,0.05,0.28,8.41
16370,0.00,1001.22,31.05,1.38,0.80,8.06,-0.03,-0.32,0.06,8.41
16409,0.00,1001.22,31.04,0.41,0.14,8.10,0.09,-0.21,0.01,8.41
16447,0.00,1001.22,31.04,0.53,0.57,7.69,0.09,-0.25,-0.05,8.42
16498,0.00,1001.22,31.04,0.33,0.24,8.14,0.22,-0.04,0.01,8.41
16536,0.00,1001.22,31.03,0.83,0.40,8.27,0.02,-0.05,0.11,8.41
16574,0.00,1001.22,31.03,0.92,0.26,8.26,-0.14,-0.01,0.09,8.41
16612,0.00,1001.22,31.02,0.61,0.44,8.49,-0.02,-0.07,0.05,8.41
16650,0.00,1001.23,31.02,1.02,0.56,8.49,0.08,-0.16,-0.08,8.41
